,colour2,colour1,sub_category,category_id,type,user_id,brand,buyer,month,price_id,price,date
56505,0,0,3,11,11,3842,0,0,4,11392,139.59,2021-05-13
56506,0,0,5,12,8,3966,2,0,4,11389,49.18,2021-05-13
56507,0,0,5,12,8,1621,0,0,4,11389,31.37,2021-05-13
56508,0,0,5,12,11,3756,0,0,4,11389,43.7,2021-05-13
56509,0,0,5,12,8,1621,0,0,4,11389,31.37,2021-05-13
56510,0,0,5,12,8,3855,2,0,4,11389,32.74,2021-05-13
56511,0,2,6,10,8,3893,2,0,4,5959,123.15,2021-05-13
56512,0,0,3,11,8,3447,1,0,4,11242,527.26,2021-05-13
56513,0,0,6,10,8,3423,1,0,4,11242,383.42,2021-05-13
56514,0,0,3,11,8,268,1,0,4,11242,623.15,2021-05-13
56515,0,0,6,10,8,2042,1,0,4,11242,383.42,2021-05-13
56516,0,0,1,14,8,1580,1,0,4,8043,225.89,2021-05-13
56517,0,0,0,9,9,3905,0,0,4,11393,554.66,2021-05-13
56518,0,0,3,11,19,926,2,0,4,11392,308.08,2021-05-13
56519,0,0,6,10,19,927,2,0,4,11392,177.95,2021-05-13
56520,0,0,0,9,9,3905,0,0,4,11393,554.66,2021-05-13
56521,0,0,0,9,8,4152,1,0,4,11393,629.22,2021-05-13
56522,0,0,6,10,8,3709,0,0,4,7168,677.95,2021-05-13
56524,0,0,5,12,8,1789,1,0,4,1179,424.52,2021-05-13
56525,0,2,6,10,8,4089,0,0,4,1502,188.7,2021-05-13
56526,0,2,6,10,8,336,0,0,4,1502,215.14,2021-05-13
56527,0,2,6,10,8,4149,0,0,4,1502,390.27,2021-05-13
56528,0,0,6,10,11,626,1,0,4,9921,128.63,2021-05-13
56529,0,0,3,11,8,3807,0,0,4,7631,397.12,2021-05-13
56531,0,2,6,10,8,4089,0,0,4,1502,188.7,2021-05-13
56533,0,0,3,11,9,1909,1,0,4,548,651.78,2021-05-13
56535,0,0,3,11,9,1909,1,0,4,548,651.78,2021-05-13
56536,0,0,4,13,8,1793,1,0,4,5695,116.3,2021-05-13
56538,0,0,0,9,18,694,1,0,4,5640,239.59,2021-05-13
56540,0,0,3,11,11,1721,1,0,4,804,165.62,2021-05-13
56541,0,0,4,13,8,1793,1,0,4,5695,116.3,2021-05-13
56542,0,0,3,11,8,3817,0,0,4,2505,445.07,2021-05-13
56543,0,0,3,11,18,1542,1,0,4,402,273.84,2021-05-13
56544,0,0,5,12,8,3926,2,0,4,11331,138.22,2021-05-13
56545,0,0,5,12,8,849,1,0,4,11331,125.89,2021-05-13
56546,0,0,3,11,18,3532,1,0,4,402,376.58,2021-05-13
56547,0,0,5,12,23,3808,0,0,4,9031,40.96,2021-05-13
56548,0,3,6,10,8,3736,0,0,4,3257,349.18,2021-05-13
56549,0,0,3,11,11,1954,0,0,4,10534,93.01,2021-05-13
56550,0,0,3,11,8,2742,0,0,4,11096,447.81,2021-05-13
56551,0,0,6,10,8,3751,2,0,4,1180,527.26,2021-05-13
56552,0,0,6,10,8,3751,2,0,4,1180,527.26,2021-05-13
56553,0,0,3,11,27,3978,0,0,4,11375,164.25,2021-05-13
56554,0,2,3,11,11,3763,0,0,4,11375,154.66,2021-05-13
56555,0,0,3,11,18,757,1,0,4,11375,1410.82,2021-05-13
56556,0,0,3,11,27,3911,2,0,4,11375,194.52,2021-05-13
56557,0,0,3,11,11,1958,1,0,4,11375,145.07,2021-05-13
56558,0,0,3,11,11,1267,1,0,4,11375,179.32,2021-05-13
56559,0,0,6,10,11,626,1,0,4,11396,128.63,2021-05-13
56560,0,0,6,10,11,864,1,0,4,10243,156.03,2021-05-13
56561,0,0,5,12,8,3059,2,0,4,11396,34.36,2021-05-13
56563,0,0,6,10,8,3767,0,0,4,11282,194.73,2021-05-13
56564,0,0,6,10,8,3824,0,0,4,11282,119.77,2021-05-13
56565,0,0,3,11,18,3641,1,0,4,11135,349.18,2021-05-13
56566,0,0,3,11,8,3814,2,0,4,6673,87.53,2021-05-13
56567,0,0,3,11,12,132,1,0,4,11388,232.74,2021-05-13
56568,0,0,3,11,12,3771,2,0,4,11388,327.4,2021-05-13
56569,0,0,3,11,8,1940,0,0,4,11388,403.97,2021-05-13
56570,0,0,3,11,27,3702,0,0,4,11385,123.15,2021-05-13
56571,0,3,6,10,8,1933,1,0,4,16803,377.26,2021-05-13
56572,0,3,6,10,8,1933,1,0,4,16803,377.26,2021-05-13
56573,0,3,6,10,8,1933,1,0,4,16803,377.26,2021-05-13
56574,0,0,5,12,11,1488,1,0,4,7295,332.74,2021-05-13
56575,0,3,6,10,8,3931,1,0,4,11309,805.78,2021-05-13
56576,0,2,4,13,8,1534,1,0,4,10250,246.44,2021-05-13
56577,0,0,3,11,8,748,1,0,4,10040,356.03,2021-05-13
56578,0,0,3,11,8,3830,0,0,4,10040,424.52,2021-05-13
56579,0,0,6,10,27,158,0,0,4,9174,212.19,2021-05-13
56583,2,0,4,13,26,1437,1,0,4,11398,34.11,2021-05-13
56584,0,2,3,11,8,3336,0,0,4,9549,602.6,2021-05-13
56585,0,0,3,11,11,1721,1,0,4,804,165.62,2021-05-13
56586,0,0,3,11,8,3876,0,0,4,10983,397.12,2021-05-13
56587,0,0,3,11,8,3815,0,0,4,10983,410.82,2021-05-13
56588,0,0,3,11,12,4108,1,0,4,10265,1150.55,2021-05-13
56589,0,0,6,10,8,3824,0,0,4,6342,119.77,2021-05-13
56590,0,0,6,10,8,3824,0,0,4,6342,145.62,2021-05-13
56591,0,0,3,11,18,3448,1,0,4,9392,225.89,2021-05-13
56592,0,0,3,11,18,3448,1,0,4,9392,225.89,2021-05-14
56593,0,0,6,10,8,3355,1,0,4,5498,198.49,2021-05-14
56594,0,0,0,9,8,3810,0,0,4,8514,110.9,2021-05-14
56595,0,0,6,10,8,3865,2,1,4,11311,643.7,2021-05-14
56596,0,0,6,10,2,2766,1,0,4,11399,164.25,2021-05-14
56597,0,2,3,11,11,2322,0,0,4,10265,83.42,2021-05-14
56598,0,2,3,11,8,775,0,0,4,5677,143.7,2021-05-14
56599,0,2,3,11,8,3336,0,0,4,11317,602.6,2021-05-14
56600,0,0,3,11,27,3439,1,0,4,5846,294.38,2021-05-14
56602,0,0,5,12,8,3957,0,0,4,8947,369.73,2021-05-14
56603,0,0,0,9,11,3660,0,0,4,10712,221.78,2021-05-14
56604,0,2,6,10,8,3443,1,0,4,11401,308.08,2021-05-14
56605,0,0,6,10,8,4046,0,0,4,2862,493.01,2021-05-14
56606,0,0,6,10,27,2902,0,0,4,9174,205.34,2021-05-14
56607,0,0,5,12,8,3894,0,0,4,10264,164.25,2021-05-14
56608,0,0,5,12,8,2944,1,0,4,10264,177.95,2021-05-14
56609,0,0,5,12,8,3958,0,0,4,10264,150.55,2021-05-14
56610,0,0,5,12,9,207,1,0,4,10264,232.74,2021-05-14
56611,0,0,5,12,8,2818,1,0,4,10264,102.6,2021-05-14
56612,0,0,3,11,8,3748,0,0,4,2505,362.88,2021-05-14
56613,0,2,5,12,11,4089,0,0,4,2505,61.51,2021-05-14
56615,0,2,6,10,8,3960,2,0,4,2750,349.18,2021-05-14
56616,0,0,6,10,8,3915,0,0,4,1139,133.55,2021-05-14
56618,0,2,6,10,8,736,1,0,4,310,582.05,2021-05-14
56619,0,2,6,10,8,4149,0,0,4,310,390.27,2021-05-14
56620,0,2,3,11,12,3191,0,0,4,10225,273.84,2021-05-14
56621,0,2,3,11,8,775,0,0,4,10592,143.7,2021-05-14
56622,0,0,6,10,8,3853,0,0,4,4177,207.45,2021-05-14
56623,0,0,3,11,27,3818,2,0,4,10954,116.3,2021-05-14
56624,0,0,3,11,14,3799,2,0,4,11403,1228.77,2021-05-14
56625,0,0,3,11,12,3863,2,0,4,11403,1257.53,2021-05-14
56626,0,0,3,11,14,4009,1,0,4,11403,212.19,2021-05-14
56627,0,0,3,11,27,3770,2,0,4,11403,225.89,2021-05-14
56628,0,0,3,11,27,3818,2,0,4,10954,116.3,2021-05-14
56629,0,0,3,11,14,3869,1,0,4,11403,300.0,2021-05-14
56632,0,0,6,10,8,3523,0,0,4,4676,209.81,2021-05-14
56633,0,0,3,11,27,1563,1,0,4,2090,868.29,2021-05-14
56634,0,0,3,11,8,3730,1,0,4,2090,242.47,2021-05-14
56635,2,0,7,16,8,2019,1,0,4,11223,82.05,2021-05-14
56636,0,0,3,11,11,4135,1,0,4,11404,147.81,2021-05-14
56637,0,0,3,11,11,3278,1,0,4,11404,127.26,2021-05-14
56638,0,0,0,9,8,1901,1,0,4,2009,646.99,2021-05-14
56639,0,0,0,9,12,4081,2,0,4,1053,486.16,2021-05-14
56640,0,0,6,10,8,3967,0,0,4,11405,225.89,2021-05-14
56641,0,0,3,11,18,364,1,0,4,7168,369.73,2021-05-14
56642,0,0,6,10,18,286,1,0,4,7168,157.4,2021-05-14
56644,0,2,6,10,8,4149,0,0,4,310,390.27,2021-05-14
56645,0,2,6,10,8,736,1,0,4,310,582.05,2021-05-14
56646,0,2,5,12,8,4126,0,0,4,11406,225.89,2021-05-14
56647,0,0,5,12,11,3767,0,0,4,1145,245.07,2021-05-14
56649,0,0,5,12,8,4122,2,0,4,11019,45.07,2021-05-14
56652,0,0,0,9,18,694,1,0,4,10923,239.59,2021-05-14
56653,0,0,6,10,8,4096,0,0,4,7719,200.45,2021-05-14
56654,0,0,3,11,18,4025,1,0,4,1695,575.21,2021-05-14
56655,0,0,5,12,8,3837,0,0,4,10712,95.75,2021-05-14
56656,0,2,6,10,8,4089,0,0,4,1502,188.7,2021-05-14
56657,0,0,5,12,23,1045,0,0,4,9971,116.3,2021-05-14
56658,0,0,5,12,8,3926,2,0,4,6249,138.22,2021-05-14
56659,0,0,3,11,11,595,0,0,4,11408,210.82,2021-05-14
56660,0,2,6,10,8,1104,0,0,4,7242,205.34,2021-05-14
56661,0,2,6,10,8,1104,0,0,4,7242,205.34,2021-05-14
56662,0,2,6,10,8,3960,2,0,4,8748,349.18,2021-05-14
56663,0,3,6,10,27,3787,0,0,4,11198,1335.48,2021-05-14
56664,0,3,6,10,8,4069,0,0,4,11198,938.22,2021-05-14
56665,0,0,3,11,27,4119,2,0,4,2821,150.55,2021-05-14
56666,0,3,6,10,8,3783,0,0,4,1145,643.7,2021-05-14
56668,0,2,6,10,11,3786,0,0,4,11410,138.22,2021-05-14
56669,0,0,3,11,8,3814,2,0,4,1204,87.53,2021-05-14
56670,0,2,6,10,8,3681,0,0,4,790,451.92,2021-05-14
56671,0,2,6,10,8,4064,1,0,4,790,493.01,2021-05-14
56672,0,2,6,10,8,790,0,0,4,790,403.97,2021-05-14
56673,0,0,5,12,8,4105,2,0,4,1843,46.44,2021-05-14
56674,0,0,0,9,8,3833,0,0,4,10102,204.42,2021-05-14
56675,0,0,5,12,8,2506,2,0,4,11410,79.32,2021-05-14
56676,0,0,5,12,8,4051,0,0,4,11411,45.07,2021-05-14
56677,0,2,3,11,27,4042,0,0,4,11411,164.25,2021-05-14
56679,0,0,3,11,11,4100,1,0,4,2240,112.19,2021-05-14
56680,0,0,3,11,8,224,1,0,4,2505,636.85,2021-05-14
56681,0,0,5,12,8,4030,1,0,4,11412,212.19,2021-05-14
56682,0,2,3,11,8,3731,2,0,4,10137,308.08,2021-05-14
56683,0,0,6,10,8,3892,0,0,4,8748,561.51,2021-05-14
56684,0,0,6,10,12,1514,1,0,4,11168,116.3,2021-05-14
56685,0,0,3,11,27,4119,2,0,4,4928,150.55,2021-05-14
56686,0,0,0,9,8,2787,1,0,4,11392,399.86,2021-05-14
56687,0,0,0,9,8,2989,2,0,4,11392,649.18,2021-05-14
56688,0,0,0,9,8,4105,0,0,4,11392,512.19,2021-05-14
56689,0,0,0,9,8,2534,1,0,4,11392,393.01,2021-05-14
56690,0,2,6,10,8,3622,1,0,4,1843,493.01,2021-05-14
56691,0,2,0,9,11,4100,0,0,4,1843,208.08,2021-05-14
56692,0,3,3,11,8,4007,0,0,4,11414,113.56,2021-05-14
56693,0,0,6,10,8,3007,0,0,4,5688,534.11,2021-05-14
56694,0,0,5,12,19,3787,0,0,4,10103,266.99,2021-05-14
56696,0,3,0,9,12,1470,1,0,4,4804,95.85,2021-05-14
56698,0,0,5,12,23,3808,0,0,4,11104,40.96,2021-05-14
56699,0,2,3,11,8,4015,0,0,4,3935,424.52,2021-05-14
56700,0,0,6,10,8,3337,0,0,4,8715,431.37,2021-05-14
56701,0,0,3,11,8,3952,0,0,4,11415,130.0,2021-05-14
56702,0,0,0,9,8,674,0,0,4,10249,356.03,2021-05-14
56703,0,0,6,10,27,3454,1,0,4,5846,225.89,2021-05-14
56704,0,0,3,11,27,3439,1,0,4,5846,294.38,2021-05-14
56706,0,0,5,12,8,3966,2,0,4,2996,49.18,2021-05-14
56707,0,0,3,11,18,3847,0,0,4,8245,150.55,2021-05-14
56708,0,0,5,12,18,3853,0,0,4,9129,157.4,2021-05-14
56709,0,0,6,10,8,3962,2,0,4,11329,438.22,2021-05-14
56710,0,0,6,10,8,4021,2,0,4,11329,273.84,2021-05-14
56711,2,0,7,16,8,3986,1,0,4,5980,10.82,2021-05-14
56712,0,0,5,12,18,3853,0,0,4,9129,157.4,2021-05-14
56713,0,0,6,10,8,1338,1,0,4,11329,308.08,2021-05-14
56714,0,0,3,11,8,3886,0,0,4,11329,232.74,2021-05-14
56716,0,0,3,11,18,1072,1,0,4,6559,1372.6,2021-05-14
56717,0,0,0,9,8,3704,0,0,4,2616,207.53,2021-05-14
56718,0,0,5,12,8,2945,1,0,4,10890,191.64,2021-05-14
56719,2,0,1,14,8,1830,0,0,4,10737,10.27,2021-05-14
56720,0,0,3,11,8,3814,2,0,4,7289,87.53,2021-05-14
56721,0,0,3,11,11,464,0,0,4,11416,99.86,2021-05-14
56722,0,0,6,10,8,57,1,0,4,11417,143.7,2021-05-14
56723,0,0,6,10,8,1995,1,0,4,11417,369.73,2021-05-14
56724,0,0,6,10,8,859,1,0,4,11417,301.23,2021-05-14
56725,0,0,3,11,8,3382,1,0,4,7202,114.93,2021-05-14
56726,0,0,3,11,8,3830,0,0,4,10040,424.52,2021-05-14
56727,0,0,3,11,8,1627,1,0,4,10040,390.27,2021-05-14
56728,0,0,3,11,9,3834,0,0,4,11020,527.26,2021-05-14
56729,0,0,3,11,8,4093,0,0,4,11020,397.12,2021-05-14
56730,0,0,3,11,8,3759,0,0,4,11020,410.82,2021-05-14
56731,0,0,5,12,8,2465,1,0,4,11418,232.74,2021-05-14
56732,0,2,5,12,27,3827,0,0,4,11418,68.36,2021-05-14
56733,0,0,3,11,12,4108,1,0,4,6402,1150.55,2021-05-14
56734,0,0,0,9,8,2989,2,0,4,11411,649.18,2021-05-14
56735,0,0,3,11,8,3698,0,0,4,11411,362.88,2021-05-14
56736,0,0,3,11,8,2742,0,0,4,11411,447.81,2021-05-14
56737,0,0,6,10,27,446,1,0,4,11418,130.14,2021-05-14
56738,0,0,6,10,8,3718,0,0,4,10238,403.97,2021-05-14
56740,0,0,3,11,8,3999,0,0,4,11020,547.81,2021-05-15
56741,0,0,3,11,8,4093,0,0,4,11020,397.12,2021-05-15
56742,0,3,3,11,8,3973,0,0,4,11020,306.71,2021-05-15
56743,0,3,5,12,8,3986,0,0,4,11020,98.49,2021-05-15
56744,0,0,3,11,8,758,1,0,4,11421,73.84,2021-05-15
56745,0,0,3,11,18,3905,0,0,4,11422,164.25,2021-05-15
56746,0,0,6,10,8,4150,0,0,4,6148,335.48,2021-05-15
56747,0,0,3,11,8,4150,0,0,4,10267,506.71,2021-05-15
56748,0,0,5,12,11,3984,0,0,4,11423,47.81,2021-05-15
56749,0,0,0,9,8,4105,0,0,4,8304,512.19,2021-05-15
56750,0,0,6,10,8,3957,0,0,4,11426,294.38,2021-05-15
56751,0,0,6,10,18,802,1,0,4,4171,171.1,2021-05-15
56752,0,0,3,11,18,803,1,0,4,4171,294.38,2021-05-15
56753,0,2,5,12,27,3827,0,0,4,11418,68.36,2021-05-15
56754,0,0,3,11,14,3713,2,0,4,1843,313.7,2021-05-15
56755,0,0,6,10,14,4023,2,0,4,1843,247.95,2021-05-15
56756,0,0,0,9,2,927,1,0,4,1843,489.04,2021-05-15
56757,0,0,6,10,2,4137,0,0,4,1843,198.49,2021-05-15
56758,0,0,3,11,2,4137,0,0,4,1843,287.53,2021-05-15
56759,0,3,3,11,8,3764,0,0,4,496,356.03,2021-05-15
56760,0,0,6,10,11,1485,1,0,4,7998,324.52,2021-05-15
56761,0,0,3,11,11,1489,1,0,4,7998,506.71,2021-05-15
56762,0,0,0,9,8,4015,0,0,4,4171,505.34,2021-05-15
56763,0,0,3,11,8,2968,1,0,4,1174,527.26,2021-05-15
56764,0,0,6,10,1,3748,0,0,4,6344,266.99,2021-05-15
56765,0,0,6,10,1,3748,0,0,4,6344,266.99,2021-05-15
56766,0,0,3,11,11,4132,1,0,4,3218,182.05,2021-05-15
56767,0,0,6,10,8,3911,0,0,4,11157,657.4,2021-05-15
56771,2,0,7,16,8,3986,1,0,4,10740,10.82,2021-05-15
56772,0,0,3,11,8,147,1,0,4,2505,677.95,2021-05-15
56773,0,0,3,11,11,595,0,0,4,2505,210.82,2021-05-15
56774,0,0,6,10,8,4078,0,0,4,11429,246.44,2021-05-15
56775,0,3,6,10,8,2208,1,0,4,2989,849.18,2021-05-15
56776,0,3,6,10,8,2208,1,0,4,2989,849.18,2021-05-15
56777,0,0,4,13,8,3712,0,0,4,199,1171.1,2021-05-15
56778,0,0,6,10,12,3611,1,0,4,10673,205.34,2021-05-15
56779,0,0,1,14,11,1488,1,0,4,1145,405.34,2021-05-15
56780,0,2,3,11,8,3961,0,0,4,5960,113.56,2021-05-15
56781,0,3,6,10,8,3989,1,0,4,10468,1712.19,2021-05-15
56782,0,0,6,10,8,3476,1,0,4,10468,390.27,2021-05-15
56783,0,0,6,10,8,4078,0,0,4,10268,246.44,2021-05-15
56784,0,0,6,10,19,610,2,0,4,2673,171.1,2021-05-15
56785,0,0,3,11,14,3975,1,0,4,11291,2232.74,2021-05-15
56786,0,0,5,12,8,1025,1,0,4,9948,157.4,2021-05-15
56787,0,0,6,10,8,2293,0,0,4,4174,171.1,2021-05-15
56788,0,0,6,10,8,3824,0,0,4,11291,119.77,2021-05-15
56789,0,2,6,10,8,3981,0,0,4,11432,212.19,2021-05-15
56790,0,2,6,10,8,4150,0,0,4,11432,335.48,2021-05-15
56791,0,2,4,13,8,1794,0,0,4,11432,143.7,2021-05-15
56792,0,0,3,11,8,1957,1,0,4,2031,582.05,2021-05-15
56794,0,0,3,11,8,1601,1,0,4,2031,588.9,2021-05-15
56795,0,0,3,11,8,1384,1,0,4,2031,356.03,2021-05-15
56796,0,2,4,13,8,1794,0,0,4,11432,143.7,2021-05-15
56797,0,0,3,11,2,3910,0,0,4,11432,314.93,2021-05-15
56798,0,0,6,10,2,885,0,0,4,11432,205.34,2021-05-15
56799,2,0,7,16,8,3986,1,0,4,11431,10.82,2021-05-15
56800,0,0,3,11,11,2092,1,0,4,8647,94.38,2021-05-15
56801,0,0,6,10,8,3969,1,0,4,8181,431.37,2021-05-15
56802,0,0,6,10,8,3969,1,0,4,8181,431.37,2021-05-15
56803,0,2,0,9,8,3915,0,0,4,10879,460.14,2021-05-15
56804,0,2,0,9,8,4077,0,0,4,10879,601.23,2021-05-15
56806,0,0,3,11,11,4150,0,0,4,6705,219.04,2021-05-15
56807,0,0,6,10,27,895,1,0,4,8674,184.79,2021-05-15
56808,0,0,3,11,8,3882,1,0,4,10098,79.32,2021-05-15
56809,0,0,3,11,11,4125,0,0,4,11279,331.37,2021-05-15
56810,0,0,6,10,8,3765,0,0,4,3257,242.9,2021-05-15
56811,0,0,5,12,8,4128,1,0,4,2439,308.08,2021-05-15
56812,0,0,0,9,8,1901,1,0,4,4245,646.99,2021-05-15
56813,0,0,0,9,9,3905,0,0,4,4245,554.66,2021-05-15
56814,0,0,0,9,8,4005,0,0,4,4245,1123.15,2021-05-15
56815,0,0,6,10,8,3523,0,0,4,10098,209.81,2021-05-15
56816,0,0,6,10,8,3523,0,0,4,10098,209.81,2021-05-15
56817,0,0,6,10,8,3523,0,0,4,10098,209.81,2021-05-15
56818,0,0,5,12,8,4065,1,0,4,8748,97.12,2021-05-15
56819,0,0,3,11,11,4137,0,0,4,1021,436.85,2021-05-15
56820,0,0,4,13,18,2667,1,0,4,11435,328.63,2021-05-15
56821,0,0,3,11,8,3708,0,0,4,11436,308.08,2021-05-15
56822,0,2,0,9,11,3990,0,0,4,10098,183.42,2021-05-15
56823,0,2,0,9,11,3981,0,0,4,10098,262.88,2021-05-15
56824,0,2,0,9,11,4054,0,0,4,10098,151.92,2021-05-15
56825,0,2,3,11,8,3955,0,0,4,11135,339.59,2021-05-15
56826,0,0,5,12,8,3738,2,0,4,11436,397.12,2021-05-15
56827,0,0,5,12,8,2955,1,0,4,11409,42.33,2021-05-15
56828,0,3,6,10,8,3931,1,0,4,11291,805.78,2021-05-15
56829,0,0,5,12,2,3919,0,0,4,11437,130.0,2021-05-15
56830,0,0,6,10,8,3996,0,0,4,11291,1157.4,2021-05-15
56831,0,0,5,12,11,526,1,0,4,11438,50.55,2021-05-15
56832,0,0,5,12,2,3919,0,0,4,11437,130.0,2021-05-15
56833,0,0,3,11,8,3817,0,0,4,10254,206.71,2021-05-15
56834,0,0,5,12,12,1016,0,0,4,11437,116.3,2021-05-15
56835,0,0,3,11,11,3882,0,0,4,11419,86.16,2021-05-15
56837,0,2,5,12,8,2903,1,0,4,6344,219.04,2021-05-16
56840,0,3,3,11,8,4085,0,0,4,496,3068.36,2021-05-16
56841,0,3,6,10,8,4037,0,0,4,496,1301.23,2021-05-16
56842,0,2,6,10,8,3783,1,0,4,11441,253.29,2021-05-16
56843,0,0,6,10,8,3973,0,0,4,11442,1020.41,2021-05-16
56844,0,0,5,12,8,2957,0,0,4,2158,212.19,2021-05-16
56845,0,0,3,11,23,3787,0,0,4,1843,157.4,2021-05-16
56846,0,0,6,10,8,4089,0,0,4,1843,273.84,2021-05-16
56847,0,0,6,10,8,3907,0,0,4,4177,259.97,2021-05-16
56848,0,0,6,10,8,3907,0,0,4,4177,259.97,2021-05-16
56849,0,0,6,10,8,3907,0,0,4,4177,259.97,2021-05-16
56850,0,0,6,10,8,3907,0,0,4,4177,259.97,2021-05-16
56851,0,0,3,11,8,3815,0,0,4,11443,410.82,2021-05-16
56852,0,0,3,11,8,470,1,0,4,2505,349.18,2021-05-16
56853,0,0,4,13,8,3987,0,0,4,2642,309.45,2021-05-16
56854,0,0,0,9,8,3712,0,0,4,2505,461.08,2021-05-16
56856,0,0,5,12,22,4135,0,0,4,10920,123.15,2021-05-16
56857,0,2,4,13,8,1794,0,0,4,10096,143.7,2021-05-16
56858,0,0,4,13,8,1793,1,0,4,10096,116.3,2021-05-16
56859,0,0,4,13,11,919,1,0,4,10096,58.77,2021-05-16
56860,0,0,6,10,8,3907,0,0,4,16801,259.97,2021-05-16
56861,0,0,6,10,8,3907,0,0,4,16801,259.97,2021-05-16
56862,0,0,3,11,11,1988,0,0,4,945,184.79,2021-05-16
56863,0,0,5,12,11,3858,1,0,4,6248,139.59,2021-05-16
56864,0,0,6,10,11,4092,1,0,4,11434,272.47,2021-05-16
56865,0,0,3,11,8,1080,1,0,4,11434,219.04,2021-05-16
56866,0,0,6,10,8,4084,0,0,4,11410,212.19,2021-05-16
56867,0,2,6,10,11,3845,0,0,4,11443,316.3,2021-05-16
56868,0,0,5,12,8,3948,0,0,4,4171,157.4,2021-05-16
56869,0,0,5,12,8,3473,1,0,4,4171,164.25,2021-05-16
56870,0,2,5,12,8,3182,1,0,4,746,109.45,2021-05-16
56871,0,0,3,11,8,3709,0,0,4,11397,168.36,2021-05-16
56872,0,0,5,12,8,3701,2,0,4,11153,56.03,2021-05-16
56873,0,0,6,10,8,3773,2,0,4,2848,232.74,2021-05-16
56874,0,0,0,9,8,3906,0,0,4,4120,180.68,2021-05-16
56875,0,0,3,11,8,3755,2,0,4,4177,838.77,2021-05-16
56876,0,0,6,10,8,3907,0,0,4,1213,259.97,2021-05-16
56877,0,0,6,10,8,3907,0,0,4,1213,259.97,2021-05-16
56878,0,0,6,10,8,3907,0,0,4,1213,259.97,2021-05-16
56879,0,0,3,11,11,303,1,0,4,8441,142.33,2021-05-16
56881,0,0,6,10,8,3879,0,0,4,8097,677.95,2021-05-16
56882,0,0,3,11,23,3000,0,0,4,10716,362.88,2021-05-16
56883,0,0,6,10,8,3824,0,0,4,1843,119.77,2021-05-16
56884,0,0,6,10,8,3824,0,0,4,1843,119.77,2021-05-16
56885,0,0,3,11,11,4100,1,0,4,2144,112.19,2021-05-16
56886,0,0,3,11,19,3719,0,0,4,6149,609.45,2021-05-16
56887,0,0,3,11,11,3905,1,0,4,10096,99.86,2021-05-16
56888,0,0,3,11,19,3719,0,0,4,6149,609.45,2021-05-16
56889,0,0,3,11,11,2461,1,0,4,10096,113.56,2021-05-16
56890,0,3,6,10,27,461,0,0,4,4456,212.19,2021-05-16
56891,0,0,6,10,14,3882,2,0,4,11448,200.0,2021-05-16
56892,0,2,3,11,23,742,0,0,4,10759,157.4,2021-05-16
56893,0,0,5,12,9,746,0,0,4,7168,219.04,2021-05-16
56895,0,0,3,11,8,3875,0,0,4,11433,287.53,2021-05-16
56896,0,0,3,11,18,3843,0,0,4,11433,239.59,2021-05-16
56897,0,0,3,11,14,2014,0,0,4,11433,362.88,2021-05-16
56898,0,0,6,10,8,4080,0,0,4,2505,486.16,2021-05-16
56899,0,0,3,11,8,4110,0,0,4,2505,499.86,2021-05-16
56901,0,0,4,13,8,4053,0,0,4,10098,625.89,2021-05-16
56902,0,0,4,13,8,1509,1,0,4,10098,1217.67,2021-05-16
56903,0,0,0,9,8,3906,0,0,4,10799,180.68,2021-05-16
56904,0,0,5,12,8,2819,1,0,4,9797,95.75,2021-05-16
56905,0,0,0,9,27,3756,0,0,4,11214,212.19,2021-05-16
56906,0,2,3,11,8,775,0,0,4,3257,143.7,2021-05-16
56907,0,2,3,11,8,4129,1,0,4,1925,630.0,2021-05-16
56908,0,0,3,11,14,3713,2,0,4,1520,313.7,2021-05-16
56909,0,0,5,12,8,3926,2,0,4,9493,138.22,2021-05-16
56910,0,0,5,12,8,3775,2,0,4,9493,72.47,2021-05-16
56911,0,0,0,9,11,4078,0,0,4,1601,1093.01,2021-05-16
56912,0,0,0,9,11,3706,0,0,4,1601,1195.75,2021-05-16
56913,0,0,3,11,2,3905,0,0,4,11451,171.1,2021-05-16
56914,0,0,3,11,18,3829,0,0,4,9556,177.95,2021-05-16
56915,0,2,5,12,27,3827,0,0,4,1955,68.36,2021-05-16
56916,0,0,3,11,18,3754,0,0,4,11429,362.88,2021-05-16
56917,0,0,6,10,8,1468,1,0,4,1145,253.29,2021-05-16
56918,0,0,3,11,23,3806,0,0,4,8070,130.0,2021-05-16
56919,0,0,3,11,8,3889,2,0,4,8070,171.1,2021-05-16
56920,0,0,3,11,11,3726,0,0,4,8070,86.16,2021-05-16
56921,0,0,3,11,8,3702,2,0,4,11455,646.99,2021-05-16
56922,0,0,5,12,27,273,0,0,4,801,75.21,2021-05-16
56923,0,2,3,11,11,3867,1,0,4,11453,109.45,2021-05-16
56924,0,0,3,11,8,3224,1,0,4,11451,62.88,2021-05-16
56925,0,0,0,9,8,3906,0,0,4,10799,180.68,2021-05-16
56926,0,2,3,11,8,4129,1,0,4,1925,630.0,2021-05-16
56929,0,0,5,12,8,2075,1,0,4,10098,177.95,2021-05-16
56930,0,0,5,12,23,166,1,0,4,10098,130.0,2021-05-16
56932,0,0,6,10,11,3980,0,0,4,3257,347.81,2021-05-16
56933,0,0,6,10,11,3980,0,0,4,3257,347.81,2021-05-16
56934,0,0,5,12,11,3756,0,0,4,11456,43.7,2021-05-16
